Date,Open,High,Low,Close,Adj Close,Volume
2019-08-21,216.970001,219.500000,215.800003,218.619995,155.212219,42949600
2019-08-22,218.210007,220.399994,217.350006,219.500000,155.836975,45760130
2019-08-23,220.199997,223.100006,217.860001,219.500000,155.836975,54778400
2019-08-26,217.500000,219.639999,216.529999,218.500000,155.127014,35264670
2019-08-27,218.949997,219.050003,215.610001,217.889999,154.693939,51340690
2019-08-28,218.070007,219.080002,217.179993,218.300003,154.985031,30298300
2019-08-29,218.490005,221.500000,218.050003,221.500000,157.256912,35897160
2019-08-30,221.940002,225.199997,221.210007,224.199997,159.173813,58186220
2019-09-02,224.100006,227.839996,223.410004,226.679993,160.934494,38941480
2019-09-03,225.949997,226.250000,222.050003,224.000000,159.031815,44560910
2019-09-04,225.300003,227.500000,224.690002,227.100006,161.232712,41663520
2019-09-05,229.500000,230.929993,228.360001,230.789993,163.852463,54900790
2019-09-06,231.000000,231.199997,228.360001,229.020004,162.595840,37942350
2019-09-09,229.880005,230.869995,227.610001,229.000000,162.581635,22795060
2019-09-10,228.500000,235.229996,227.100006,233.300003,165.634491,60396660
2019-09-11,233.490005,235.899994,232.619995,234.720001,166.642639,41927500
2019-09-12,234.899994,235.419998,232.809998,234.570007,166.536148,38978190
2019-09-13,234.119995,235.000000,231.910004,233.000000,165.421478,23109620
2019-09-16,235.000000,235.529999,233.199997,235.320007,167.068604,39568910
2019-09-17,235.220001,237.199997,233.990005,235.889999,167.473282,55770480
2019-09-18,235.800003,236.449997,234.449997,235.300003,167.054398,25599810
2019-09-19,234.860001,235.490005,233.119995,234.979996,166.827209,39447820
2019-09-20,235.000000,235.500000,230.720001,232.000000,164.711533,40638980
2019-09-23,231.699997,232.169998,229.050003,229.699997,163.078598,28199640
2019-09-24,230.000000,231.990005,227.110001,227.500000,161.516693,43410340
2019-09-25,226.500000,228.300003,225.300003,228.089996,161.935562,37974670
2019-09-26,228.210007,230.899994,227.710007,229.089996,162.645538,32739690
2019-09-27,229.199997,229.960007,228.050003,228.050003,161.907181,18062510
2019-09-30,228.500000,229.000000,226.050003,227.710007,161.665787,30235910
2019-10-01,227.550003,229.559998,226.490005,226.490005,160.799637,29870590
2019-10-02,226.050003,226.630005,223.029999,223.500000,158.676849,42441850
2019-10-03,223.600006,225.639999,222.610001,224.080002,159.088608,38368040
2019-10-04,224.899994,226.059998,221.869995,222.759995,158.151474,32222650
2019-10-07,223.130005,227.800003,222.410004,227.550003,161.552185,40155510
2019-10-08,227.770004,228.179993,225.149994,226.029999,160.473038,31019500
2019-10-09,226.029999,229.000000,225.520004,227.699997,161.658676,39714120
2019-10-10,227.889999,228.940002,225.619995,228.500000,162.226654,31717090
2019-10-11,229.500000,231.199997,228.970001,230.309998,163.511688,37497240
2019-10-14,230.289993,230.669998,227.820007,228.199997,162.013672,31947100
2019-10-15,228.779999,229.880005,227.000000,229.399994,162.865601,30763750
2019-10-16,229.050003,231.199997,229.050003,231.089996,164.065445,34504630
2019-10-17,230.699997,233.089996,230.520004,232.899994,165.350479,39890270
2019-10-18,233.199997,236.029999,232.800003,235.550003,167.231888,42729350
2019-10-21,236.000000,236.880005,234.039993,234.940002,166.798828,28457490
2019-10-22,235.020004,239.770004,235.000000,239.770004,170.227951,40298895
2019-10-23,239.199997,240.179993,237.759995,239.570007,170.085953,34655410
2019-10-24,239.630005,242.779999,239.059998,242.779999,172.364929,40384770
2019-10-25,242.520004,242.770004,237.850006,240.000000,170.391235,49789040
2019-10-28,240.500000,242.330002,235.250000,237.029999,168.282639,39049350
2019-10-29,237.100006,240.199997,236.000000,240.110001,170.469330,41494140
2019-10-30,239.690002,242.199997,237.850006,239.509995,170.043350,43597180
2019-10-31,240.699997,242.000000,234.009995,234.889999,166.763321,60316780
2019-11-01,235.350006,236.740005,232.800003,236.399994,167.835373,39229280
2019-11-05,239.600006,240.979996,236.699997,238.529999,169.347580,43694717
2019-11-06,238.419998,239.020004,236.520004,239.020004,169.695465,33409220
2019-11-07,238.110001,242.949997,237.710007,242.500000,172.166153,44689490
2019-11-08,241.419998,241.679993,238.699997,240.169998,170.511932,30570360
2019-11-11,239.000000,242.399994,238.309998,241.500000,171.456192,27141630
2019-11-12,241.899994,243.740005,239.500000,239.869995,170.298920,35518510
2019-11-13,238.910004,239.570007,235.809998,237.210007,168.410431,31448020
2019-11-14,237.619995,239.130005,236.820007,237.500000,168.616318,34330750
2019-11-15,237.899994,240.179993,236.449997,240.000000,170.391235,30696890
2019-11-18,240.570007,241.229996,236.360001,237.449997,168.580826,32959720
2019-11-19,237.600006,239.820007,237.199997,239.250000,169.858765,29135880
2019-11-20,238.600006,240.199997,237.100006,237.779999,168.815125,28102170
2019-11-21,237.440002,238.000000,235.800003,237.149994,168.367828,24654430
2019-11-22,236.589996,240.190002,236.529999,238.130005,169.063614,33570690
2019-11-25,238.679993,239.750000,237.210007,237.979996,168.957108,17558180
2019-11-26,238.080002,238.100006,234.350006,235.000000,166.841415,58341360
2019-11-27,235.259995,236.449997,233.509995,234.220001,166.287643,21885350
2019-11-28,234.199997,235.500000,233.100006,235.199997,166.983398,18855690
2019-11-29,234.649994,235.139999,231.970001,233.979996,166.117264,27285350
2019-12-02,234.589996,236.369995,233.000000,233.770004,165.968155,28216350
2019-12-03,233.490005,234.059998,230.130005,230.660004,163.760178,26687260
2019-12-04,230.720001,232.240005,229.500000,231.589996,164.420441,24314550
2019-12-05,231.889999,232.149994,229.029999,231.710007,164.505630,23210580
2019-12-06,232.000000,235.139999,231.550003,235.139999,166.940811,33287970
2019-12-09,235.500000,237.500000,234.300003,237.039993,168.289749,31774040
2019-12-10,236.600006,239.289993,236.000000,237.910004,168.907410,36098910
2019-12-11,237.809998,241.229996,237.699997,240.320007,170.618423,44167850
2019-12-12,242.000000,242.300003,240.089996,241.050003,171.136688,36174650
2019-12-13,242.000000,243.250000,241.100006,241.210007,171.250290,33163750
2019-12-16,242.479996,242.479996,240.130005,241.449997,171.420685,25624185
2019-12-17,241.800003,242.960007,241.000000,241.600006,171.527176,33841520
2019-12-18,241.300003,246.250000,240.360001,246.199997,174.792999,55765490
2019-12-19,246.199997,248.399994,243.100006,244.000000,173.231094,59951760
2019-12-20,244.600006,245.399994,243.720001,244.710007,173.735153,32957750
2019-12-23,244.710007,249.190002,244.070007,248.800003,176.638916,23996810
2019-12-24,248.800003,249.889999,247.270004,248.669998,176.546616,21062043
2019-12-25,248.990005,249.300003,247.110001,248.039993,176.099319,7921260
2019-12-26,248.199997,249.240005,246.710007,248.240005,176.241333,12989080
2019-12-27,248.550003,252.949997,248.550003,252.059998,178.953400,31982760
2019-12-30,252.100006,256.000000,250.729996,254.750000,180.863205,43157360
2020-01-03,255.990005,258.190002,253.699997,255.000000,181.040695,35851840
2020-01-06,253.550003,253.899994,251.399994,253.899994,180.259720,22348300
2020-01-08,253.570007,259.149994,253.029999,259.149994,183.987030,40817242
2020-01-09,259.399994,261.760010,257.010010,257.989990,183.163467,38329020
2020-01-10,257.859985,259.250000,256.880005,258.190002,183.305481,18851390
2020-01-13,258.299988,262.399994,257.149994,262.399994,186.294418,25856010
2020-01-14,262.500000,263.220001,258.619995,259.049988,183.916016,31125740
2020-01-15,258.489990,258.910004,254.210007,256.309998,181.970734,49361790
2020-01-16,257.109985,259.510010,256.100006,257.510010,182.822693,40246770
2020-01-17,258.200012,262.820007,257.750000,262.500000,186.365402,44914290
2020-01-20,263.200012,266.970001,261.799988,266.279999,189.049072,29798710
2020-01-21,265.500000,268.899994,263.019989,268.059998,190.312805,38082100
2020-01-22,268.720001,270.799988,265.500000,266.540009,189.233673,44282490
2020-01-23,264.640015,266.890015,262.239990,263.730011,187.238663,40604170
2020-01-24,264.500000,267.500000,264.209991,265.489990,188.488190,27340100
2020-01-27,261.000000,262.100006,255.320007,255.320007,181.267883,56453370
2020-01-28,257.000000,258.839996,254.100006,257.700012,182.957611,48137400
2020-01-29,258.399994,261.570007,257.609985,259.940002,184.547897,35047940
2020-01-30,258.000000,258.690002,255.270004,257.309998,182.680695,31769340
2020-01-31,258.500000,259.200012,252.169998,252.199997,179.052780,47921560
2020-02-03,251.800003,254.960007,251.100006,253.990005,180.323624,52728460
2020-02-04,255.300003,257.380005,252.899994,255.399994,181.324661,49786360
2020-02-05,255.889999,257.660004,253.139999,255.199997,181.182678,50756820
2020-02-06,256.500000,258.000000,251.860001,252.110001,178.988892,43615980
2020-02-07,253.100006,254.300003,248.729996,254.300003,180.543701,50226630
2020-02-10,254.550003,255.729996,252.070007,252.259995,179.095383,35220700
2020-02-11,253.750000,259.769989,253.000000,254.500000,180.685699,79454930
2020-02-12,255.399994,255.490005,252.309998,254.500000,180.685699,52523300
2020-02-13,253.619995,255.179993,252.500000,253.889999,180.252625,36730840
2020-02-14,254.399994,254.399994,251.399994,251.750000,178.733307,30017380
2020-02-17,252.500000,253.100006,250.130005,251.360001,178.456436,26429380
2020-02-18,250.070007,250.440002,247.570007,249.199997,176.922897,36365950
2020-02-19,250.369995,250.679993,247.949997,249.699997,177.277893,25798890
2020-02-20,250.029999,252.169998,249.130005,250.149994,177.597351,30717360
2020-02-21,248.350006,251.490005,247.240005,250.800003,178.058838,27762930
2020-02-25,247.979996,249.000000,245.169998,245.190002,174.075958,41055780
2020-02-26,244.750000,251.210007,243.220001,250.800003,178.058838,67757850
2020-02-27,247.500000,248.979996,242.000000,242.880005,172.435928,58240400
2020-02-28,235.000000,239.000000,231.000000,233.360001,165.677078,124633310
2020-03-02,238.929993,241.000000,218.860001,228.169998,161.992355,101986040
2020-03-03,233.000000,239.000000,232.279999,236.630005,167.998657,83653950
2020-03-04,234.130005,236.699997,232.619995,235.270004,167.033112,54274670
2020-03-05,237.000000,238.720001,230.639999,232.330002,164.945816,57083760
2020-03-06,228.000000,229.199997,216.669998,219.990005,156.184860,104446900
2020-03-10,197.990005,212.740005,184.860001,201.199997,142.844650,244541800
2020-03-11,202.000000,204.330002,192.050003,194.529999,138.109192,138304030
2020-03-12,185.149994,187.869995,173.139999,175.910004,124.889687,197972880
2020-03-13,175.000000,199.520004,174.300003,198.600006,140.998749,263038280
2020-03-16,198.600006,198.600006,198.600006,198.600006,140.998749,0
2020-03-17,195.000000,204.779999,183.800003,184.009995,130.640366,184148390
2020-03-18,179.000000,182.199997,172.149994,174.270004,123.725334,155010180
2020-03-19,178.500000,190.149994,173.059998,189.509995,134.545181,187427700
2020-03-20,198.619995,201.860001,192.050003,195.690002,138.932755,170582970
2020-03-23,188.000000,190.990005,182.100006,183.369995,130.186020,157891450
2020-03-24,193.300003,195.000000,189.100006,192.639999,136.767365,104881990
2020-03-25,196.380005,201.000000,182.320007,188.080002,133.529938,187978350
2020-03-26,187.690002,191.199997,182.800003,188.070007,133.522842,111602370
2020-03-27,188.050003,188.970001,180.169998,180.380005,128.063217,114277750
2020-03-30,177.000000,183.199997,174.899994,183.000000,129.923325,94334680
2020-03-31,186.000000,188.770004,184.250000,187.210007,132.912277,114026920
2020-04-01,183.199997,185.470001,182.000000,184.779999,131.187042,76826820
2020-04-02,188.300003,189.899994,182.000000,186.949997,132.727661,125636360
2020-04-03,186.600006,187.490005,184.279999,185.639999,131.797607,92860290
2020-04-06,187.520004,192.020004,186.419998,190.699997,135.390030,77864920
2020-04-07,193.020004,200.539993,193.020004,197.630005,140.310074,136421670
2020-04-08,196.020004,200.289993,195.119995,200.289993,142.198578,89980980
2020-04-09,202.399994,205.440002,199.300003,203.610001,144.555664,109981630
2020-04-10,201.850006,202.750000,200.699997,201.990005,143.405533,28758250
2020-04-13,202.000000,202.160004,197.320007,198.259995,140.757355,41284390
2020-04-14,199.990005,202.850006,196.100006,197.369995,140.125473,80220070
2020-04-15,196.000000,196.250000,186.059998,186.070007,132.102905,98164460
2020-04-16,187.220001,191.669998,183.529999,188.500000,133.828125,109174870
2020-04-17,192.500000,192.699997,188.279999,191.800003,136.170990,71727940
2020-04-20,190.600006,192.229996,187.309998,189.320007,134.410294,62240080
2020-04-21,185.539993,187.500000,183.649994,186.050003,132.088699,94307540
2020-04-22,185.860001,191.940002,185.750000,190.199997,135.035049,75361890
2020-04-23,191.990005,192.500000,188.679993,190.940002,135.560425,62759650
2020-04-24,189.729996,191.649994,187.699997,188.910004,134.119186,55313850
2020-04-27,189.979996,190.500000,188.429993,188.899994,134.112091,43711720
2020-04-28,188.500000,194.220001,188.169998,192.800003,136.880966,78584780
2020-04-29,194.460007,195.800003,192.860001,195.800003,139.010834,69842140
2020-04-30,196.509995,199.699997,195.460007,197.250000,140.040283,87198650
2020-05-04,195.679993,195.679993,193.259995,193.690002,137.512817,56398200
2020-05-05,195.509995,196.460007,194.000000,194.750000,138.265396,35439260
2020-05-06,195.000000,197.229996,194.300003,195.699997,138.939850,49561410
2020-05-07,196.000000,198.149994,195.059998,195.509995,138.804962,57728990
2020-05-08,196.000000,196.250000,194.600006,196.020004,139.167038,33836340
2020-05-12,193.300003,195.919998,191.199997,191.399994,135.887009,67656880
2020-05-13,190.050003,190.600006,186.660004,187.309998,147.382721,63466110
2020-05-14,186.500000,188.199997,183.500000,183.809998,144.628769,76682140
2020-05-15,186.130005,186.779999,183.330002,183.850006,144.660263,63148140
2020-05-18,186.330002,190.000000,185.399994,188.929993,148.657394,77545890
2020-05-19,190.369995,192.550003,186.800003,189.000000,148.712479,105324020
2020-05-20,188.490005,193.979996,186.600006,193.979996,152.630920,93343040
2020-05-21,194.000000,196.309998,191.500000,192.399994,151.387726,79541950
2020-05-22,190.970001,191.250000,188.600006,188.899994,148.633774,57013570
2020-05-25,189.619995,191.309998,188.800003,191.000000,150.286148,23140090
2020-05-26,193.000000,196.100006,192.110001,194.000000,152.646667,79312200
2020-05-27,194.000000,198.970001,193.350006,198.509995,156.195313,116074210
2020-05-28,199.309998,205.000000,198.399994,205.000000,161.301880,117179670
2020-05-29,204.110001,204.399994,199.169998,200.500000,157.761124,106653140
2020-06-01,203.100006,205.929993,201.809998,203.660004,160.247528,65650670
2020-06-02,204.669998,212.000000,204.020004,212.000000,166.809753,116868310
2020-06-03,214.000000,221.919998,213.580002,221.500000,174.284714,145043730
2020-06-04,220.669998,221.000000,212.550003,213.100006,167.675278,122497520
2020-06-05,215.130005,219.929993,213.600006,219.100006,172.396301,88658860
2020-06-08,219.800003,223.149994,217.449997,220.300003,173.340515,88826740
2020-06-09,221.130005,221.880005,215.440002,217.229996,170.924911,69166250
2020-06-10,217.000000,217.580002,211.820007,212.529999,167.226776,91895471
2020-06-11,208.910004,209.179993,206.009995,208.350006,163.937805,70033443
2020-06-15,205.070007,207.850006,202.309998,207.320007,163.127365,75997510
2020-06-16,210.279999,212.190002,207.520004,207.759995,163.473572,66559130
2020-06-17,208.520004,210.350006,206.940002,208.139999,163.772568,56578871
2020-06-18,207.800003,208.100006,202.720001,203.770004,160.334076,72275960
2020-06-19,205.440002,209.199997,204.550003,207.000000,162.875565,75047210
2020-06-22,206.699997,207.949997,204.279999,205.940002,162.041519,57236845
2020-06-23,207.699997,209.740005,206.429993,207.410004,163.198166,50426850
2020-06-25,201.000000,205.740005,200.750000,205.449997,161.655960,68110011
2020-06-26,206.970001,207.500000,201.759995,203.369995,160.019333,44624620
2020-06-29,201.000000,205.449997,201.000000,205.229996,161.482864,40734573
2020-06-30,203.210007,203.210007,202.580002,203.070007,159.783295,41447421
2020-07-02,205.000000,210.100006,204.279999,209.600006,164.921356,73178160
2020-07-03,210.000000,211.970001,209.000000,210.690002,165.779007,49567520
2020-07-06,212.970001,216.789993,212.970001,214.410004,168.706039,54084018
2020-07-07,213.000000,214.190002,210.880005,211.729996,166.597305,42942090
2020-07-08,210.800003,212.289993,209.300003,209.850006,165.118057,40752571
2020-07-09,210.699997,211.699997,208.100006,208.940002,164.402023,43569621
2020-07-10,207.509995,212.600006,206.570007,212.149994,166.927780,47794340
2020-07-13,213.869995,214.190002,209.679993,210.050003,165.275421,47961691
2020-07-14,208.380005,209.100006,205.699997,208.880005,164.354828,63967621
2020-07-15,210.289993,211.800003,207.649994,210.500000,181.915497,47830805
2020-07-16,209.660004,212.600006,208.630005,211.679993,182.935257,37236431
2020-07-17,211.690002,212.179993,209.860001,210.770004,182.148849,34951851
2020-07-20,210.270004,212.789993,209.080002,212.639999,183.764908,37918256
2020-07-21,215.559998,216.240005,215.559998,216.199997,186.841492,72918740
2020-07-22,215.979996,217.649994,213.559998,217.020004,187.550125,47049070
2020-07-23,217.500000,219.279999,216.320007,216.899994,187.446411,40233350
2020-07-24,214.800003,217.399994,210.940002,215.649994,186.366165,49103750
2020-07-27,216.699997,218.380005,215.149994,216.000000,186.668640,36772965
2020-07-28,216.809998,217.399994,215.250000,216.059998,186.720490,23485855
2020-07-29,215.889999,218.880005,215.649994,218.449997,188.785950,35279781
2020-07-30,218.710007,218.880005,215.339996,217.289993,187.783463,48408890
2020-07-31,218.190002,221.979996,217.429993,220.800003,190.816833,57670350
2020-08-03,222.270004,228.360001,221.330002,226.899994,196.088486,58302730
2020-08-04,227.389999,228.850006,225.630005,226.990005,196.166275,37617791
2020-08-05,228.149994,229.169998,224.309998,226.240005,195.518127,53524691
2020-08-06,226.750000,227.429993,224.350006,225.240005,194.653915,28597490
2020-08-07,225.000000,227.600006,224.460007,226.809998,196.010712,33938858
2020-08-10,227.960007,228.699997,224.509995,225.320007,194.723053,40507591
2020-08-11,226.429993,234.729996,226.210007,234.240005,202.431778,77508230
2020-08-12,233.119995,241.399994,233.110001,240.300003,207.668869,94561261
2020-08-13,242.199997,244.039993,238.570007,241.929993,209.077515,75577255
2020-08-14,242.000000,242.220001,238.470001,239.600006,207.063919,42639872
2020-08-17,240.800003,242.350006,234.500000,237.210007,204.998474,74785972
2020-08-18,237.899994,239.830002,235.690002,236.149994,204.082413,35828137
2020-08-19,235.850006,240.750000,235.190002,239.610001,207.072556,36025770
2020-08-20,238.440002,238.500000,230.330002,231.300003,199.891006,113458640
2020-08-21,233.300003,236.500000,227.360001,231.350006,199.934219,136745810
2020-08-24,232.500000,233.699997,230.199997,231.100006,199.718170,42734252
2020-08-25,232.300003,232.970001,226.899994,227.380005,196.503311,56291950
2020-08-26,228.300003,229.399994,224.699997,227.850006,196.909500,73162495
2020-08-27,227.869995,229.979996,225.800003,226.860001,196.053925,48100522
2020-08-28,227.000000,228.100006,225.190002,226.199997,195.483536,39445651
2020-08-31,227.000000,229.710007,225.000000,225.800003,195.137878,60196302
2020-09-01,226.699997,227.970001,226.009995,227.279999,196.416885,36309141
2020-09-02,228.559998,228.750000,220.850006,222.529999,192.311905,74450471
2020-09-03,221.669998,224.220001,218.169998,219.199997,189.434113,65989440
2020-09-04,218.000000,221.240005,216.750000,220.509995,190.566208,66682007
2020-09-07,221.500000,224.199997,220.500000,221.000000,190.989685,57994911
2020-09-08,217.440002,218.080002,217.440002,218.070007,188.457550,67825134
2020-09-09,217.009995,218.880005,216.800003,218.000000,188.397064,46246045
2020-09-10,218.240005,222.029999,215.789993,221.990005,191.845245,67648031
2020-09-11,221.460007,223.149994,219.750000,220.899994,190.903244,43324491
2020-09-14,222.309998,227.460007,222.130005,226.860001,196.053925,60313682
2020-09-15,227.399994,231.949997,227.389999,231.240005,199.839157,59372911
2020-09-16,231.720001,232.600006,230.149994,231.199997,199.804581,36857300
2020-09-17,229.100006,231.750000,228.570007,231.500000,200.063843,47287411
2020-09-18,232.000000,232.589996,229.000000,229.940002,198.715683,51131732
2020-09-21,229.880005,230.070007,223.490005,225.389999,194.783539,66654820
2020-09-22,226.000000,230.279999,225.460007,227.720001,196.797150,59275061
2020-09-23,230.020004,232.100006,227.610001,228.119995,197.142822,66048684
2020-09-24,227.630005,231.100006,225.750000,228.399994,197.384796,78497552
2020-09-25,229.000000,229.300003,226.250000,228.070007,197.099625,57320142
2020-09-28,228.789993,229.550003,227.350006,228.610001,197.566284,62882180
2020-09-29,228.880005,228.880005,223.100006,224.860001,194.325516,87184103
2020-09-30,224.500000,230.750000,223.259995,228.660004,197.609497,73088584
2020-10-01,229.080002,229.899994,227.589996,227.960007,197.004547,68807462
2020-10-02,226.919998,211.389999,206.500000,208.470001,196.260834,110848861
2020-10-05,209.649994,210.690002,207.720001,208.759995,196.533844,43619201
2020-10-06,209.000000,212.990005,208.350006,212.080002,199.659409,81079194
2020-10-07,211.300003,212.660004,209.029999,210.389999,198.068375,59950152
2020-10-08,211.199997,211.429993,207.259995,207.970001,195.790115,47686141
2020-10-09,208.470001,208.960007,204.399994,206.389999,194.302643,59673900
2020-10-12,205.970001,208.490005,204.570007,206.119995,194.048447,50420130
2020-10-13,206.229996,207.639999,204.770004,205.139999,193.125854,44366870
2020-10-14,205.059998,208.000000,204.779999,207.429993,195.281723,44453470
2020-10-15,207.429993,207.429993,207.429993,207.429993,195.281723,0
2020-10-16,207.429993,207.429993,207.429993,207.429993,195.281723,0
2020-10-19,201.550003,204.000000,201.550003,203.550003,191.628967,43927292
2020-10-20,202.699997,209.759995,202.539993,209.110001,196.863342,76826739
2020-10-21,210.039993,213.250000,208.899994,210.300003,197.983658,79905761
2020-10-22,209.580002,211.529999,207.839996,209.270004,197.013977,43039020
2020-10-23,210.000000,214.729996,209.149994,213.750000,201.231598,71282520
2020-10-26,213.399994,214.449997,211.199997,211.869995,199.461700,52854501
2020-10-27,207.889999,208.000000,207.699997,207.899994,195.724197,58471210
2020-10-28,206.940002,206.940002,202.300003,206.429993,194.340286,65042365
2020-10-29,204.610001,204.839996,204.259995,204.669998,192.683380,86699100
2020-10-30,203.619995,204.839996,200.759995,201.089996,189.313034,77752490
2020-11-02,200.449997,204.589996,196.149994,204.089996,192.137344,77510750
2020-11-03,205.699997,210.899994,203.800003,210.500000,198.171936,82127718
2020-11-05,214.399994,218.649994,211.429993,217.309998,204.583099,144659007
2020-11-06,215.800003,218.289993,213.000000,217.059998,204.347748,90947300
2020-11-09,220.000000,230.470001,218.699997,229.779999,216.322784,198220591
2020-11-10,227.000000,237.600006,226.289993,236.779999,222.912827,218207120
2020-11-11,237.000000,245.139999,237.000000,244.649994,230.321915,220701445
2020-11-12,244.820007,244.820007,243.910004,244.320007,230.011261,142784131
2020-11-13,242.009995,244.139999,238.619995,241.050003,226.932755,96484312
2020-11-16,244.139999,248.729996,244.139999,247.529999,233.033249,108561150
2020-11-17,248.000000,249.830002,243.410004,245.399994,231.027985,89867760
2020-11-18,245.990005,247.229996,243.809998,244.720001,230.387817,53641850
2020-11-19,242.500000,243.490005,237.339996,239.050003,225.049896,92831772
2020-11-20,239.580002,240.770004,236.570007,237.880005,223.948410,45036582
2020-11-23,240.449997,243.869995,238.520004,238.710007,224.729813,70858875
2020-11-24,241.649994,247.850006,239.570007,246.119995,231.705826,77205241
2020-11-25,251.289993,251.289993,250.270004,250.360001,235.697510,125723729
2020-11-26,252.300003,252.869995,247.440002,250.860001,236.168228,76701917
2020-11-27,250.300003,252.259995,248.029999,251.050003,236.347107,48252940
2020-11-30,249.720001,251.000000,245.979996,250.000000,235.358597,102393063
2020-12-01,250.750000,259.950012,249.800003,259.459991,244.264557,121374021
2020-12-02,260.049988,264.989990,258.799988,264.260010,248.783463,88606990
2020-12-03,264.500000,264.630005,260.850006,263.709991,248.265656,59043491
2020-12-04,264.630005,270.839996,264.510010,269.399994,253.622421,90774902
2020-12-07,269.000000,276.130005,268.100006,275.149994,259.035675,88166825
2020-12-08,274.500000,276.660004,271.519989,275.559998,259.421661,75642130
2020-12-09,276.399994,279.420013,275.869995,278.019989,261.737579,66212234
2020-12-10,276.549988,282.149994,275.200012,280.880005,264.430084,70752290
2020-12-11,282.500000,284.600006,279.779999,283.429993,266.830750,70946950
2020-12-14,285.010010,287.739990,277.100006,279.380005,263.017944,83212351
2020-12-15,278.529999,283.760010,276.070007,277.200012,260.965637,80026510
2020-12-16,278.000000,280.839996,276.140015,278.200012,261.907043,51910712
2020-12-17,279.809998,285.160004,276.540009,278.119995,261.831726,89704120
2020-12-18,277.220001,277.399994,269.600006,270.299988,254.469696,92358390
2020-12-21,266.200012,267.339996,259.700012,260.079987,244.848236,109875641
2020-12-22,259.549988,267.420013,257.049988,262.869995,247.474854,98589455
2020-12-23,262.250000,269.820007,260.399994,269.070007,253.311752,58450075
2020-12-24,271.980011,272.809998,267.130005,268.850006,253.104645,40127029
2020-12-25,269.970001,271.000000,268.279999,270.700012,254.846298,10551258
2020-12-28,270.899994,275.190002,269.730011,274.529999,258.451965,36306331
2020-12-29,275.910004,276.429993,272.100006,272.540009,256.578522,35803940
2020-12-30,272.489990,274.239990,270.119995,270.660004,254.808640,28870050
2021-01-04,274.670013,276.600006,272.540009,274.679993,258.593201,41277720
2021-01-05,274.670013,275.700012,270.279999,273.519989,257.501129,42179430
2021-01-06,275.940002,275.940002,271.619995,273.929993,257.887115,36784175
2021-01-08,273.929993,273.929993,273.929993,273.929993,257.887115,0
2021-01-11,282.859985,292.950012,279.480011,288.549988,271.650879,108435431
2021-01-12,290.880005,296.070007,286.700012,288.320007,271.434357,74364160
2021-01-13,291.010010,292.459991,283.100006,283.609985,267.000183,63602600
2021-01-14,284.000000,286.899994,279.059998,284.190002,267.546234,71588430
2021-01-15,282.549988,286.160004,276.000000,276.869995,260.654938,69089210
2021-01-18,275.720001,281.299988,272.950012,279.799988,263.413330,70963280
2021-01-19,280.980011,282.799988,276.609985,276.649994,260.447815,52235521
2021-01-20,278.619995,282.489990,276.769989,278.559998,262.245972,44482790
2021-01-21,280.750000,281.540009,272.839996,275.029999,258.922699,80885120
2021-01-22,273.000000,273.230011,266.779999,267.899994,252.210266,84074682
2021-01-25,271.000000,273.630005,261.649994,263.540009,248.105621,108492550
2021-01-26,262.700012,269.570007,262.609985,267.940002,252.247925,70685535
2021-01-27,270.070007,273.799988,265.019989,266.700012,251.080566,94762580
2021-01-28,263.500000,267.170013,261.170013,265.440002,249.894348,76547289
2021-01-29,263.769989,264.750000,258.309998,258.540009,243.398453,111466491
2021-02-01,260.000000,263.559998,258.730011,262.279999,246.919403,58050820
2021-02-02,265.000000,268.390015,263.420013,266.750000,251.127625,64514510
2021-02-03,261.600006,262.029999,261.549988,261.899994,246.561661,72084900
2021-02-04,263.209991,269.760010,262.339996,268.339996,252.624496,72935840
2021-02-05,271.989990,272.570007,268.869995,271.269989,255.382889,68413800
2021-02-08,273.010010,275.579987,272.320007,275.390015,259.261627,47749570
2021-02-09,275.989990,276.230011,267.459991,267.920013,252.229111,87050990
2021-02-10,269.279999,270.989990,265.200012,266.489990,250.882843,58721920
2021-02-11,265.500000,266.899994,263.750000,265.140015,249.611923,35293270
2021-02-12,264.000000,264.899994,258.549988,264.899994,249.385956,70644981
2021-02-15,268.489990,270.950012,267.070007,270.899994,255.034561,52042010
2021-02-16,272.299988,272.799988,268.269989,270.739990,254.883942,59511930
2021-02-17,270.989990,275.070007,268.600006,268.880005,253.132889,71779380
2021-02-18,270.350006,272.459991,266.209991,267.540009,251.871368,54806280
2021-02-19,271.820007,272.100006,271.589996,271.850006,255.928940,54843080
2021-02-22,270.299988,274.200012,268.119995,273.000000,257.011597,42745090
2021-02-24,272.119995,272.739990,269.420013,270.910004,255.043991,60324150
2021-02-25,273.600006,276.480011,271.600006,274.750000,258.659088,70443890
2021-02-26,268.000000,272.489990,266.429993,270.109985,254.290833,70674860
2021-03-01,273.850006,274.420013,273.850006,274.130005,258.075409,33181130
2021-03-02,271.890015,280.000000,271.619995,279.000000,262.660187,67137650
2021-03-03,279.109985,279.720001,278.920013,279.059998,262.716675,59023980
2021-03-04,278.500000,281.899994,274.850006,280.369995,263.949951,72441880
2021-03-05,276.000000,278.980011,272.760010,274.959991,258.856781,78246030
2021-03-09,278.799988,286.380005,277.559998,284.950012,268.261749,69590280
2021-03-10,285.239990,288.000000,281.000000,281.980011,265.465668,51351780
